Pacote,Concrete Type,Call Method Name,Field Name,Metodo,Line Code,Class,Ocorrencias,Into Loop,Loops Info,Inside Recursive Method
java/util/List,Ljava/util/List,excludeClassInStrategy,list,iterator,216,Lcom/google/gson/internal/Excluder>,5,false,,false
java/util/List,Ljava/util/List,excludeField,list,isEmpty,181,Lcom/google/gson/internal/Excluder>,3,false,,false
java/util/List,Ljava/util/List,excludeField,list,iterator,183,Lcom/google/gson/internal/Excluder>,3,false,,false
java/util/List,Ljava/util/List,excludeClassInStrategy,list,iterator,216,Lcom/google/gson/internal/Excluder>,1,true,1) 2;ON;null; 2) 2;ON;null; ,false
java/util/List,Ljava/util/List,excludeField,list,isEmpty,181,Lcom/google/gson/internal/Excluder>,1,true,1) 2;ON;null; 2) 2;ON;null; ,false
java/util/List,Ljava/util/List,excludeField,list,iterator,183,Lcom/google/gson/internal/Excluder>,1,true,1) 2;ON;null; 2) 2;ON;null; ,false
java/util/List,Ljava/util/List,getBoundFields,fieldNames,size,163,Lcom/google/gson/internal/bind/ReflectiveTypeAdapterFactory>,1,true,1) 2;ON;null; 2) 2;ON;null; ,false
java/util/List,Ljava/util/List,getBoundFields,fieldNames,randomGet,164,Lcom/google/gson/internal/bind/ReflectiveTypeAdapterFactory>,1,true,1) 2;ON;null; 2) 2;ON;null; 3) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,isPrimitive,PRIMITIVE_TO_WRAPPER_TYPE,containsKey,72,Lcom/google/gson/internal/Primitives>,1,true,1) 2;ON;null; 2) 2;ON;null; 3) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,getAdapter,typeTokenCache,iterator,433,Lcom/google/gson/Gson>,1,true,1) 2;ON;null; 2) 2;ON;null; 3) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,getAdapter,threadCalls,iterator,447,Lcom/google/gson/Gson>,1,true,1) 2;ON;null; 2) 2;ON;null; 3) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,getAdapter,threadCalls,put(key;value),454,Lcom/google/gson/Gson>,1,true,1) 2;ON;null; 2) 2;ON;null; 3) 2;ON;null; ,false
java/util/List,Ljava/util/List,getAdapter,factories,iterator,456,Lcom/google/gson/Gson>,1,true,1) 2;ON;null; 2) 2;ON;null; 3) 2;ON;null; ,false
